lambdas,Dx,Dy,Dy_mean,flux_sum,flux_integral,flux_err,fwhm,Dy_fwhm_sup,Dy_fwhm_inf,Dx_rot,amplitude_moffat,x_mean,gamma,alpha,eta_gauss,stddev,saturation
300.1560664868645,247.49012648704317,-3.7745002852592995,-4.852056845230564,3.3603697984491174,0.36132553053512934,1.0284823920223325,5.267629121981088,-1.1411917423466145,-6.4078088281719845,247.53768433150128,0.060565325130712645,1.0777636238570096,5.40323887286822,3.3141546986200394,-0.00019110365897306858,1.8198545756484583,1000.0
301.3548787010348,248.489934363389,-3.79582544916397,-4.871658130822024,1.3418850518627399,0.1498280210578875,1.0230243027486234,5.247640041130396,-1.1725095264890024,-6.419141371838936,248.53768433150128,0.025168489626274396,1.0760394142823557,5.390308603866336,3.3066797899534635,-0.001770293643338694,1.8226683142392968,1000.0
302.55352607353103,249.48974223973485,-3.8171402386312474,-4.891259416413485,1.4082649295525727,0.14443918485443227,1.0232125871853879,5.251067707417803,-1.1921108120804629,-6.442169665182033,249.53768433150128,0.024315784573797357,1.0743255811386518,5.3774340266748935,3.299222208953995,-0.0033480387880852613,1.8254855836648425,1000.0
303.75200797608915,250.48955011608066,-3.83844465366113,-4.910860702004945,1.4843382131231873,0.01961562912082266,1.0234271470846452,5.254474620843304,-1.2117120976719233,-6.465177209650337,250.53768433150128,0.0033093681004989876,1.0726221244259015,5.364615141293894,3.2917819556216346,-0.00492433909321266,1.8283063839250955,1000.0
304.9503237808923,251.4893579924265,-3.85973869425362,-4.930461987596406,1.5212306640886455,0.0,1.0235353344720282,62.410107968593096,27.33932006104295,-35.058797449550184,251.53768433150128,-0.014142560126897396,1.0709290441441013,5.351851947723336,3.284359029956382,-0.006499194558721111,1.831130715020056,1000.0
306.14847286057295,252.48916586877235,-3.8810223604087146,-4.950063273187866,3.2569894443587417,0.0,1.0282432507483974,62.4067425608914,27.31635401432422,-35.07839873514165,252.53768433150128,-0.015717001390798607,1.0692463402932546,5.339144445963221,3.276953431958237,-0.00807260518461056,1.8339585769497238,1000.0
307.3464545882139,253.48897374511816,-3.9022956521264134,-4.969664558779327,2.593353510019701,0.2227749204524932,1.026456922559237,5.241133343948384,-1.2822324529972327,-6.522358851255595,253.53768433150128,0.03782947513241116,1.0675740128733615,5.326492636013548,3.2695651616272006,-0.009644570970880895,1.836789969714099,1000.0
308.54426833735056,254.488781621464,-3.92355856940672,-4.989265844370787,1.6332075478750436,1.1299098770187381,1.023863353723373,5.22101974592627,-1.3135502371396206,-6.533566901673819,254.53768433150128,0.19228658893224815,1.0659120618844184,5.313896517874318,3.2621942189632724,-0.011215091917532172,1.8396248933131818,1000.0
309.7419134819718,255.48858949780984,-3.9448111122496305,-5.008867129962248,2.363578068476461,0.8407006480805624,1.0258510021260618,5.224322895042249,-1.333151522731081,-6.5564707017681805,255.53768433150128,0.14337984692762373,1.064260487326429,5.301356091545532,3.2548406039664517,-0.01278416802456439,1.8424633477469718,1000.0
310.9393893965219,256.4883973741557,-3.9660532806551494,-5.028468415553708,-1.04498657126196,0.0,1.0165875790133907,62.39348845870367,27.224697316197197,-35.15680387750749,256.5376843315013,-0.0580095919364565,1.0626192891993895,5.288871357027188,3.247504316636739,-0.014351799291977552,1.8453053330154692,1000.0
