lambdas,Dx,Dy,Dy_mean,flux_sum,flux_integral,flux_err,fwhm,Dy_fwhm_sup,Dy_fwhm_inf,Dx_rot,amplitude_moffat,x_mean,gamma,alpha,eta_gauss,stddev,saturation
301.56526203503245,208.02136459954676,-2.279396876263556,-2.648410197625732,22.263057807220925,2.4234047409965522,0.9869872918834062,5.581802363557998,0.5112781452564223,-5.070071897783534,208.0382229457665,0.6987081052337809,0.36904322672474876,7.01918674692495,4.138527156529923,-0.47540830058870026,2.75332644941095,999.9999999999987
301.57122337455974,209.0212835646966,-2.29612816938938,-2.6611405995688218,13.739630351087508,2.01259363982822,0.9626993768813225,5.5624610443992495,0.48487697621167447,-5.077133314990434,209.0382229457665,0.5811769196019072,0.36504201130412284,7.0045163930803405,4.128998737247995,-0.47576308549897917,2.7519254669428186,999.9999999999987
303.00216436794165,210.02120252984648,-2.3128451444298257,-2.6738710015119116,7.102590294363754,0.6933796638766954,0.9433536962098329,5.57043483674903,0.47214657426858464,-5.097836863128236,210.0382229457665,0.20054152126746905,0.3610551151292327,6.989912448504263,4.119506341259891,-0.4761173760209279,2.7505359599341657,999.9999999999987
304.4329385009687,211.02112149499632,-2.3295478013849005,-2.6866014034550014,4.488472106347368,0.9254471634600127,0.9356237855009263,5.551036240607353,0.44574540522383677,-5.104841007993638,211.0382229457665,0.26807991064793035,0.3570825382000713,6.9753749131967195,4.110049968565609,-0.4764711721545465,2.749157928384991,999.9999999999987
305.8635450076877,212.0210404601462,-2.3462361402545944,-2.6993318053980913,2.617635166710093,0.15787771424426736,0.9300520846200959,5.531609005974197,0.41934423617908845,-5.111816516688277,212.0382229457665,0.04580484196825094,0.35312428051664924,6.960903787157706,4.10062961916515,-0.47682447389983496,2.747791372295295,999.9999999999987
307.2939831226047,213.02095942529604,-2.362910161038917,-2.712062207341181,0.2855809221611749,0.43843843201514393,0.923059897220472,5.539496882849583,0.4066138342359986,-5.132434156313833,213.0382229457665,0.12740179901950938,0.3491803420789559,6.946499070387226,4.091245293058513,-0.4771772812567932,2.7464362916650766,999.9999999999987
308.72425208068597,214.02087839044592,-2.379569863737858,-2.7247926092842705,1.9870862583112987,0.1993368843719495,0.9281653580824745,5.520012371233491,0.3802126651912512,-5.139352392666968,214.0382229457665,0.05801355124777179,0.34525072288700187,6.932160762885279,4.0818969902457,-0.4775295942254213,2.745092686494337,999.9999999999987
310.15435111736105,215.02079735559576,-2.396215248351429,-2.7375230112273603,0.24631838086824626,0.0,0.9229401659677348,62.42332890387406,28.812919971034123,-33.60535046773698,215.0382229457665,-0.20457885013205263,0.34133542294077657,6.9178888646518635,4.07258471072671,-0.4778814128057193,2.743760556783076,999.9999999999987
311.5842794685239,216.02071632074563,-2.412846314879622,-2.75025341317045,-0.6243776656501756,0.0,0.9203151092765767,62.41552694247308,28.792388239920825,-33.61808086968007,216.0382229457665,-0.001257214535140478,0.33743444224028707,6.90368337568698,4.063308454501542,-0.478232736997687,2.742439902531293,999.9999999999987
313.0140363705352,217.02063528589548,-2.429463063322437,-2.76298381511354,0.8656948154442955,0.0,0.9248008604439797,62.40775361956357,28.771885144978288,-33.630811271623166,217.0382229457665,-0.06010078141953098,0.3335477807855334,6.889544295990629,4.054068221570198,-0.47858356680132463,2.7411307237389884,999.9999999999987
