lambdas,Dx,Dy,Dy_mean,flux_sum,flux_integral,flux_err,fwhm,Dy_fwhm_sup,Dy_fwhm_inf,Dx_rot,amplitude_moffat,x_mean,gamma,alpha,eta_gauss,stddev,saturation
296.3487249678429,247.84732340294488,-1.2695143724510518,-4.172060222875714,-52.64669276656516,0.3999883667215568,0.8733574182642493,5.891173309671871,1.6756550459786341,-4.214683790880738,247.8824354497657,-1.3450551535229052,2.90295704843318,3.5763975763679587,1.9199864718873179,-0.013559859446303755,28.660582819317135,1284.9133758877726
297.5310258138329,248.8471817549626,-1.289001287903531,-4.188891025006998,-51.187309219544986,0.3718318516451987,0.8776577898816044,5.896486288887047,1.6588242438473504,-4.2368268196544125,248.8824354497657,-1.2673586871207563,2.9003005588255917,3.572067396784679,1.9222942741513895,-0.01342338867985381,28.50361524430926,1284.9133758877726
298.713168400877,249.84704010698036,-1.3084825460237854,-4.205721827138282,-53.01071010344184,0.3802034064231645,0.871536299278267,5.901787951834848,1.6419934417160666,-4.258958533763638,249.8824354497657,-1.3136734840859745,2.8976497273516912,3.567797566697996,1.9246261115311802,-0.013287287321155701,28.347279918945297,1284.9133758877726
299.89515212574247,250.84689845899808,-1.327958146811823,-4.222552629269566,-51.35912929116575,0.34962004553309506,0.8764549615622469,5.907078298515287,1.625162639584783,-4.281078933208429,250.8824354497657,-1.2247445524639262,2.8950045540114715,3.5635880861079103,1.9269819840266895,-0.013151555370209428,28.191576843225256,1284.9133758877726
301.0769763856145,251.8467568110158,-1.3474280902676283,-4.239383431400849,-50.923917613711225,0.3500606322035853,0.8775041151071247,5.912357328928337,1.6083318374534992,-4.303188017988756,251.8824354497657,-1.2434564463419044,2.8923650388049467,3.5594389550144214,1.9293618916379174,-0.013016192827014997,28.03650601714913,1284.9133758877726
302.2586405780979,252.84661516303356,-1.366892376391216,-4.256214233532133,-52.75774589774181,0.3903697844331508,0.871348303980096,50.902000043074025,24.080502562346076,-26.81428731512851,252.8824354497657,-1.4062517017008662,2.8897311817321025,3.555350173417529,1.9317658343648643,-0.012881199691572386,27.882067440716902,1284.9133758877726
303.44014410121827,253.8464735150513,-1.3863510051825796,-4.273045035663417,-51.58524586699382,0.3307669609104233,0.8747480126522347,50.90725644095234,24.063671760214795,-26.836373770579954,253.8824354497657,-1.2085680809460404,2.887102982792946,3.5513217413172335,1.9341938122075297,-0.012746575963881616,27.728261113928593,1284.9133758877726
304.6214863534233,254.846331867069,-1.4058039766417183,-4.289875837794701,-48.36636953862143,0.2836087000847256,0.8845841178984069,50.912501522563275,24.04684095808351,-26.858448911366946,254.8824354497657,-1.0512219039549648,2.8844804419874777,3.5473536587135364,1.9366458251659133,-0.012612321643942683,27.575087036784204,1284.9133758877726
305.80266673358494,255.84619021908676,-1.4252512907686397,-4.306706639925984,-50.71899636566911,0.3120175578605252,0.8768359266871324,50.91773528790685,24.030010155952226,-26.880512737489504,255.8824354497657,-1.1733961284553596,2.88186355931569,3.543445925606435,1.939121873240016,-0.012478436731755593,27.422545209283726,1284.9133758877726
306.98368464099997,256.84604857110446,-1.444692947563336,-4.323537442057268,-47.79008808473548,0.2901119441317457,0.8857399645107297,50.92295773698305,24.01317935382094,-26.902565248947614,256.8824354497657,-1.10710324000984,2.87925233477759,3.5395985419959297,1.9416219564298371,-0.012344921227320331,27.270635631427155,1284.9133758877726
